parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,NH,New Hampshire,Education,computer class,0.0528,5.28%,2.42%,0.0242
origin,NH,New Hampshire,Education,ged/high-school equivalency,0.0528,5.28%,2.89%,0.0289
origin,NH,New Hampshire,Education,alternative education,0.0528,5.28%,2.91%,0.0291
origin,NH,New Hampshire,Education,specialized training,0.0528,5.28%,1.89%,0.0189
origin,NH,New Hampshire,Education,help find school,0.0528,5.28%,1.79%,0.0179
origin,NH,New Hampshire,Education,english as a second language (esl),0.0528,5.28%,6.71%,0.0671
origin,NH,New Hampshire,Education,skills & training,0.0528,5.28%,26.08%,0.2608
origin,NH,New Hampshire,Education,education,0.0528,5.28%,2.52%,0.0252
origin,NH,New Hampshire,Education,supported employment,0.0528,5.28%,3.42%,0.0342
origin,NH,New Hampshire,Education,screening & exams,0.0528,5.28%,2.85%,0.0285
origin,NH,New Hampshire,Education,more education,0.0528,5.28%,42.9%,0.429
origin,NH,New Hampshire,Work,resume development,0.0077,0.77%,2.42%,0.0242
origin,NH,New Hampshire,Work,help find work,0.0077,0.77%,50.14%,0.5014
origin,NH,New Hampshire,Work,employment,0.0077,0.77%,1.52%,0.0152
origin,NH,New Hampshire,Work,work,0.0077,0.77%,18.98%,0.1898
origin,NH,New Hampshire,Work,job placement,0.0077,0.77%,23.34%,0.2334
origin,NH,New Hampshire,Work,interview training,0.0077,0.77%,1.04%,0.0104
origin,NH,New Hampshire,Transit,bus passes,0.0592,5.92%,4.06%,0.0406
origin,NH,New Hampshire,Transit,transportation,0.0592,5.92%,54.66%,0.5466
origin,NH,New Hampshire,Transit,help pay for transit,0.0592,5.92%,10.88%,0.1088
origin,NH,New Hampshire,Transit,transit,0.0592,5.92%,2.18%,0.0218
origin,NH,New Hampshire,Transit,transportation for healthcare,0.0592,5.92%,18.83%,0.1883
origin,NH,New Hampshire,Transit,help pay for gas,0.0592,5.92%,7.13%,0.0713
origin,NH,New Hampshire,Food,food,0.134,13.4%,2.82%,0.0282
origin,NH,New Hampshire,Food,nutrition education,0.134,13.4%,4.74%,0.0474
origin,NH,New Hampshire,Food,community gardens,0.134,13.4%,1.14%,0.0114
origin,NH,New Hampshire,Food,emergency food,0.134,13.4%,5.47%,0.0547
origin,NH,New Hampshire,Food,food pantry,0.134,13.4%,57.58%,0.5758
origin,NH,New Hampshire,Food,help pay for food,0.134,13.4%,7.92%,0.0792
origin,NH,New Hampshire,Food,food delivery,0.134,13.4%,8.52%,0.0852
origin,NH,New Hampshire,Food,meals,0.134,13.4%,8.26%,0.0826
origin,NH,New Hampshire,Food,government food benefits,0.134,13.4%,3.03%,0.0303
origin,NH,New Hampshire,Care,case management,0.1446,14.46%,1.04%,0.0104
origin,NH,New Hampshire,Care,physical safety,0.1446,14.46%,4.64%,0.0464
origin,NH,New Hampshire,Care,adoption & foster care,0.1446,14.46%,1.01%,0.0101
origin,NH,New Hampshire,Care,navigating the system,0.1446,14.46%,14.51%,0.1451
origin,NH,New Hampshire,Care,bereavement,0.1446,14.46%,3.76%,0.0376
origin,NH,New Hampshire,Care,day camp,0.1446,14.46%,1.1%,0.011
origin,NH,New Hampshire,Care,support network,0.1446,14.46%,33.95%,0.3395
origin,NH,New Hampshire,Care,residential care,0.1446,14.46%,4.7%,0.047
origin,NH,New Hampshire,Care,animal welfare,0.1446,14.46%,3.09%,0.0309
origin,NH,New Hampshire,Care,support groups,0.1446,14.46%,13.25%,0.1325
origin,NH,New Hampshire,Care,adult daycare,0.1446,14.46%,1.22%,0.0122
origin,NH,New Hampshire,Care,daytime care,0.1446,14.46%,5.64%,0.0564
origin,NH,New Hampshire,Care,care,0.1446,14.46%,1.67%,0.0167
origin,NH,New Hampshire,Goods,diapers & formula,0.0559,5.59%,9.35%,0.0935
origin,NH,New Hampshire,Goods,toys & gifts,0.0559,5.59%,13.27%,0.1327
origin,NH,New Hampshire,Goods,baby clothes,0.0559,5.59%,1.74%,0.0174
origin,NH,New Hampshire,Goods,furniture,0.0559,5.59%,7.8%,0.078
origin,NH,New Hampshire,Goods,assistive technology,0.0559,5.59%,1.56%,0.0156
origin,NH,New Hampshire,Goods,personal care items,0.0559,5.59%,1.62%,0.0162
origin,NH,New Hampshire,Goods,goods,0.0559,5.59%,3.04%,0.0304
origin,NH,New Hampshire,Goods,personal safety,0.0559,5.59%,3.13%,0.0313
origin,NH,New Hampshire,Goods,baby supplies,0.0559,5.59%,9.27%,0.0927
origin,NH,New Hampshire,Goods,clothing,0.0559,5.59%,31.36%,0.3136
origin,NH,New Hampshire,Goods,home goods,0.0559,5.59%,8.55%,0.0855
origin,NH,New Hampshire,Goods,support & service animals,0.0559,5.59%,2.24%,0.0224
origin,NH,New Hampshire,Other,quit now new hampshire,0.0529,5.29%,1.61%,0.0161
origin,NH,New Hampshire,Other,veterans,0.0529,5.29%,1.02%,0.0102
origin,NH,New Hampshire,Legal,advocacy & legal aid,0.0198,1.98%,50.43%,0.5043
origin,NH,New Hampshire,Legal,legal,0.0198,1.98%,5.83%,0.0583
origin,NH,New Hampshire,Legal,citizenship & immigration,0.0198,1.98%,5.72%,0.0572
origin,NH,New Hampshire,Legal,translation & interpretation,0.0198,1.98%,10.11%,0.1011
origin,NH,New Hampshire,Legal,discrimination & civil rights,0.0198,1.98%,1.71%,0.0171
origin,NH,New Hampshire,Legal,workplace rights,0.0198,1.98%,5.45%,0.0545
origin,NH,New Hampshire,Legal,mediation,0.0198,1.98%,4.36%,0.0436
origin,NH,New Hampshire,Legal,representation,0.0198,1.98%,13.28%,0.1328
"",NJ,New Jersey,origin,origin,0,"","",0
origin,NJ,New Jersey,Food,emergency food,0.1653,16.53%,5.48%,0.0548
origin,NJ,New Jersey,Food,food delivery,0.1653,16.53%,10.03%,0.1003
origin,NJ,New Jersey,Food,government food benefits,0.1653,16.53%,5.07%,0.0507
origin,NJ,New Jersey,Food,food pantry,0.1653,16.53%,58.83%,0.5883
origin,NJ,New Jersey,Food,food,0.1653,16.53%,2.23%,0.0223
origin,NJ,New Jersey,Food,new jersey wic,0.1653,16.53%,1.08%,0.0108
origin,NJ,New Jersey,Food,help pay for food,0.1653,16.53%,5.74%,0.0574
origin,NJ,New Jersey,Food,meals,0.1653,16.53%,5.62%,0.0562
origin,NJ,New Jersey,Food,nutrition education,0.1653,16.53%,1.75%,0.0175
origin,NJ,New Jersey,Work,work,0.0143,1.43%,3.96%,0.0396
origin,NJ,New Jersey,Work,resume development,0.0143,1.43%,2.47%,0.0247
origin,NJ,New Jersey,Work,find a job,0.0143,1.43%,2.25%,0.0225
origin,NJ,New Jersey,Work,interview training,0.0143,1.43%,2.07%,0.0207
origin,NJ,New Jersey,Work,job placement,0.0143,1.43%,50.06%,0.5006
origin,NJ,New Jersey,Work,help find work,0.0143,1.43%,33.53%,0.3353
origin,NJ,New Jersey,Other,family success center,0.097,9.7%,3.13%,0.0313
origin,NJ,New Jersey,Other,project self-sufficiency,0.097,9.7%,3.46%,0.0346
origin,NJ,New Jersey,Other,"care, education, food, goods, health, housing, legal, money, transit, work",0.097,9.7%,1.06%,0.0106
origin,NJ,New Jersey,Other,family success,0.097,9.7%,1.29%,0.0129
origin,NJ,New Jersey,Housing,help pay for utilities,0.2577,25.77%,8.72%,0.0872
origin,NJ,New Jersey,Housing,maintenance & repairs,0.2577,25.77%,2.34%,0.0234
origin,NJ,New Jersey,Housing,rent,0.2577,25.77%,1.08%,0.0108
origin,NJ,New Jersey,Housing,temporary shelter,0.2577,25.77%,17.48%,0.1748
origin,NJ,New Jersey,Housing,long-term housing,0.2577,25.77%,2.95%,0.0295
origin,NJ,New Jersey,Housing,housing vouchers,0.2577,25.77%,6.28%,0.0628
origin,NJ,New Jersey,Housing,sober living,0.2577,25.77%,1.34%,0.0134
origin,NJ,New Jersey,Housing,short-term housing,0.2577,25.77%,2.07%,0.0207
origin,NJ,New Jersey,Housing,help find housing,0.2577,25.77%,11.12%,0.1112
origin,NJ,New Jersey,Housing,residential housing,0.2577,25.77%,2.49%,0.0249
origin,NJ,New Jersey,Housing,public housing,0.2577,25.77%,2.73%,0.0273
origin,NJ,New Jersey,Housing,help pay for internet or phone,0.2577,25.77%,2.78%,0.0278
origin,NJ,New Jersey,Housing,housing,0.2577,25.77%,2.86%,0.0286
origin,NJ,New Jersey,Housing,help pay for housing,0.2577,25.77%,25.21%,0.2521
origin,NJ,New Jersey,Education,tutoring,0.0573,5.73%,2.46%,0.0246
origin,NJ,New Jersey,Education,skills assessment,0.0573,5.73%,1.05%,0.0105
origin,NJ,New Jersey,Education,education,0.0573,5.73%,1.12%,0.0112
origin,NJ,New Jersey,Education,specialized training,0.0573,5.73%,5.35%,0.0535
origin,NJ,New Jersey,Education,computer classes,0.0573,5.73%,1.14%,0.0114
origin,NJ,New Jersey,Education,more education,0.0573,5.73%,9.58%,0.0958
origin,NJ,New Jersey,Education,help find school,0.0573,5.73%,2.19%,0.0219
origin,NJ,New Jersey,Education,screening & exams,0.0573,5.73%,1.04%,0.0104
origin,NJ,New Jersey,Education,alternative education,0.0573,5.73%,1.77%,0.0177
origin,NJ,New Jersey,Education,basic literacy,0.0573,5.73%,1.45%,0.0145
origin,NJ,New Jersey,Education,english as a second language (esl),0.0573,5.73%,36.55%,0.3655
origin,NJ,New Jersey,Education,supported employment,0.0573,5.73%,5.32%,0.0532
origin,NJ,New Jersey,Education,computer class,0.0573,5.73%,5.01%,0.0501
origin,NJ,New Jersey,Education,skills & training,0.0573,5.73%,9.2%,0.092
origin,NJ,New Jersey,Education,ged/high-school equivalency,0.0573,5.73%,7.54%,0.0754
origin,NJ,New Jersey,Education,early childhood intervention,0.0573,5.73%,1.56%,0.0156
origin,NJ,New Jersey,Education,special education,0.0573,5.73%,4.82%,0.0482
origin,NJ,New Jersey,Health,addiction & recovery,0.1127,11.27%,1.84%,0.0184
origin,NJ,New Jersey,Health,primary care,0.1127,11.27%,1.09%,0.0109
origin,NJ,New Jersey,Health,medical supplies,0.1127,11.27%,3.99%,0.0399
origin,NJ,New Jersey,Health,help pay for healthcare,0.1127,11.27%,9.42%,0.0942
origin,NJ,New Jersey,Health,mental health care,0.1127,11.27%,6.25%,0.0625
origin,NJ,New Jersey,Health,disability benefits,0.1127,11.27%,2.59%,0.0259
origin,NJ,New Jersey,Health,dental care,0.1127,11.27%,4.63%,0.0463
origin,NJ,New Jersey,Health,psychiatric emergency services,0.1127,11.27%,1.45%,0.0145
origin,NJ,New Jersey,Health,in-home support,0.1127,11.27%,3.23%,0.0323
origin,NJ,New Jersey,Health,residential treatment,0.1127,11.27%,1.12%,0.0112
origin,NJ,New Jersey,Health,parenting education,0.1127,11.27%,1.3%,0.013
origin,NJ,New Jersey,Health,health insurance,0.1127,11.27%,3.1%,0.031
origin,NJ,New Jersey,Health,community support services,0.1127,11.27%,4.26%,0.0426
origin,NJ,New Jersey,Health,vision care,0.1127,11.27%,1.84%,0.0184
origin,NJ,New Jersey,Health,medical care,0.1127,11.27%,6.21%,0.0621
origin,NJ,New Jersey,Health,prescription assistance,0.1127,11.27%,4.28%,0.0428
origin,NJ,New Jersey,Health,anger management,0.1127,11.27%,1.19%,0.0119
origin,NJ,New Jersey,Health,health,0.1127,11.27%,1.39%,0.0139
origin,NJ,New Jersey,Health,end-of-life care,0.1127,11.27%,1.67%,0.0167
origin,NJ,New Jersey,Health,outpatient treatment,0.1127,11.27%,2.37%,0.0237
origin,NJ,New Jersey,Health,counseling,0.1127,11.27%,2.05%,0.0205
origin,NJ,New Jersey,Health,individual counseling,0.1127,11.27%,1.92%,0.0192
origin,NJ,New Jersey,Health,exercise & fitness,0.1127,11.27%,1.75%,0.0175
origin,NJ,New Jersey,Health,health education,0.1127,11.27%,3.82%,0.0382
origin,NJ,New Jersey,Money,tax preparation,0.0854,8.54%,1.98%,0.0198
origin,NJ,New Jersey,Money,money,0.0854,8.54%,1.81%,0.0181
origin,NJ,New Jersey,Money,help pay for school,0.0854,8.54%,3.37%,0.0337
origin,NJ,New Jersey,Money,financial aid & loans,0.0854,8.54%,7.57%,0.0757
origin,NJ,New Jersey,Money,business loans,0.0854,8.54%,1.36%,0.0136
origin,NJ,New Jersey,Money,unemployment benefits,0.0854,8.54%,1.89%,0.0189
origin,NJ,New Jersey,Money,personal loans,0.0854,8.54%,5.54%,0.0554
origin,NJ,New Jersey,Money,emergency payments,0.0854,8.54%,3.96%,0.0396
origin,NJ,New Jersey,Money,financial,0.0854,8.54%,1.02%,0.0102
origin,NJ,New Jersey,Money,financial assistance,0.0854,8.54%,41.07%,0.4107
origin,NJ,New Jersey,Money,government benefits,0.0854,8.54%,4.94%,0.0494
origin,NJ,New Jersey,Money,help pay for work expenses,0.0854,8.54%,1.49%,0.0149
origin,NJ,New Jersey,Money,financial education,0.0854,8.54%,2.14%,0.0214
origin,NJ,New Jersey,Money,understand government programs,0.0854,8.54%,2.85%,0.0285
origin,NJ,New Jersey,Money,help pay for car,0.0854,8.54%,8.01%,0.0801
origin,NJ,New Jersey,Money,help pay for childcare,0.0854,8.54%,3.88%,0.0388
origin,NJ,New Jersey,Money,loans,0.0854,8.54%,1.07%,0.0107
origin,NJ,New Jersey,Care,animal welfare,0.0764,7.64%,4.2%,0.042
origin,NJ,New Jersey,Care,navigating the system,0.0764,7.64%,6.76%,0.0676
origin,NJ,New Jersey,Care,daytime care,0.0764,7.64%,2.38%,0.0238
origin,NJ,New Jersey,Care,recreation,0.0764,7.64%,3.29%,0.0329
origin,NJ,New Jersey,Care,day camp,0.0764,7.64%,2.18%,0.0218
origin,NJ,New Jersey,Care,childcare,0.0764,7.64%,3.5%,0.035
origin,NJ,New Jersey,Care,case management,0.0764,7.64%,1.72%,0.0172
origin,NJ,New Jersey,Care,after school care,0.0764,7.64%,2.22%,0.0222
origin,NJ,New Jersey,Care,residential care,0.0764,7.64%,1.91%,0.0191
origin,NJ,New Jersey,Care,mentoring,0.0764,7.64%,1.48%,0.0148
origin,NJ,New Jersey,Care,care,0.0764,7.64%,1.57%,0.0157
origin,NJ,New Jersey,Care,burial & funeral help,0.0764,7.64%,1.1%,0.011
origin,NJ,New Jersey,Care,physical safety,0.0764,7.64%,1.24%,0.0124
origin,NJ,New Jersey,Care,adoption & foster care,0.0764,7.64%,1.48%,0.0148
origin,NJ,New Jersey,Care,peer support,0.0764,7.64%,1.16%,0.0116
origin,NJ,New Jersey,Care,support groups,0.0764,7.64%,14.19%,0.1419
origin,NJ,New Jersey,Care,head start,0.0764,7.64%,2.56%,0.0256
origin,NJ,New Jersey,Care,adult daycare,0.0764,7.64%,6.42%,0.0642
origin,NJ,New Jersey,Care,bereavement,0.0764,7.64%,7.23%,0.0723
origin,NJ,New Jersey,Care,relief for caregivers,0.0764,7.64%,1.78%,0.0178
origin,NJ,New Jersey,Care,government programs,0.0764,7.64%,1.07%,0.0107
origin,NJ,New Jersey,Care,preschool,0.0764,7.64%,3.96%,0.0396
origin,NJ,New Jersey,Care,support network,0.0764,7.64%,14.59%,0.1459
origin,NJ,New Jersey,Legal,translation & interpretation,0.0174,1.74%,4.91%,0.0491
origin,NJ,New Jersey,Legal,identification recovery,0.0174,1.74%,2.2%,0.022
origin,NJ,New Jersey,Legal,legal services,0.0174,1.74%,1.45%,0.0145
origin,NJ,New Jersey,Legal,mediation,0.0174,1.74%,2.75%,0.0275
origin,NJ,New Jersey,Legal,advocacy & legal aid,0.0174,1.74%,24.15%,0.2415
origin,NJ,New Jersey,Legal,representation,0.0174,1.74%,16.07%,0.1607
origin,NJ,New Jersey,Legal,discrimination & civil rights,0.0174,1.74%,3.54%,0.0354
origin,NJ,New Jersey,Legal,legal,0.0174,1.74%,3.44%,0.0344
origin,NJ,New Jersey,Legal,citizenship & immigration,0.0174,1.74%,30.52%,0.3052
origin,NJ,New Jersey,Legal,workplace rights,0.0174,1.74%,4.26%,0.0426
origin,NJ,New Jersey,Legal,guardianship,0.0174,1.74%,1.76%,0.0176
origin,NJ,New Jersey,Transit,help pay for gas,0.0573,5.73%,6.72%,0.0672
origin,NJ,New Jersey,Transit,transit,0.0573,5.73%,1.82%,0.0182
origin,NJ,New Jersey,Transit,help pay for transit,0.0573,5.73%,8.47%,0.0847
origin,NJ,New Jersey,Transit,bus passes,0.0573,5.73%,10.23%,0.1023
origin,NJ,New Jersey,Transit,transportation for school,0.0573,5.73%,1.17%,0.0117
origin,NJ,New Jersey,Transit,transportation for healthcare,0.0573,5.73%,24.18%,0.2418
origin,NJ,New Jersey,Transit,transportation,0.0573,5.73%,42.49%,0.4249
origin,NJ,New Jersey,Transit,car,0.0573,5.73%,1.61%,0.0161
origin,NJ,New Jersey,Goods,diapers & formula,0.0592,5.92%,16.65%,0.1665
origin,NJ,New Jersey,Goods,home goods,0.0592,5.92%,4.14%,0.0414
origin,NJ,New Jersey,Goods,furniture,0.0592,5.92%,10.38%,0.1038
origin,NJ,New Jersey,Goods,books,0.0592,5.92%,1.05%,0.0105
origin,NJ,New Jersey,Goods,efficient appliances,0.0592,5.92%,1.26%,0.0126
origin,NJ,New Jersey,Goods,personal care items,0.0592,5.92%,2.64%,0.0264
origin,NJ,New Jersey,Goods,goods,0.0592,5.92%,1.03%,0.0103
origin,NJ,New Jersey,Goods,assistive technology,0.0592,5.92%,1.79%,0.0179
origin,NJ,New Jersey,Goods,personal safety,0.0592,5.92%,2.22%,0.0222
origin,NJ,New Jersey,Goods,supplies for school,0.0592,5.92%,2.36%,0.0236
origin,NJ,New Jersey,Goods,support & service animals,0.0592,5.92%,1.53%,0.0153
origin,NJ,New Jersey,Goods,baby clothes,0.0592,5.92%,2.66%,0.0266
origin,NJ,New Jersey,Goods,clothing,0.0592,5.92%,22.84%,0.2284
origin,NJ,New Jersey,Goods,toys & gifts,0.0592,5.92%,12.96%,0.1296
origin,NJ,New Jersey,Goods,baby supplies,0.0592,5.92%,8.76%,0.0876
"",NM,New Mexico,origin,origin,0,"","",0
origin,NM,New Mexico,Food,food pantry,0.1463,14.63%,62.76%,0.6276
origin,NM,New Mexico,Food,emergency food,0.1463,14.63%,6.49%,0.0649
origin,NM,New Mexico,Food,government food benefits,0.1463,14.63%,4.26%,0.0426
origin,NM,New Mexico,Food,nutrition education,0.1463,14.63%,2.38%,0.0238
origin,NM,New Mexico,Food,help pay for food,0.1463,14.63%,5.57%,0.0557
origin,NM,New Mexico,Food,food delivery,0.1463,14.63%,8.62%,0.0862
origin,NM,New Mexico,Food,meals,0.1463,14.63%,7.33%,0.0733
origin,NM,New Mexico,Food,food,0.1463,14.63%,1.36%,0.0136
origin,NM,New Mexico,Legal,citizenship & immigration,0.0208,2.08%,15.42%,0.1542
origin,NM,New Mexico,Legal,legal,0.0208,2.08%,1.51%,0.0151
origin,NM,New Mexico,Legal,discrimination & civil rights,0.0208,2.08%,3.09%,0.0309
origin,NM,New Mexico,Legal,mediation,0.0208,2.08%,3.68%,0.0368
origin,NM,New Mexico,Legal,workplace rights,0.0208,2.08%,2.96%,0.0296
origin,NM,New Mexico,Legal,advocacy & legal aid,0.0208,2.08%,47.57%,0.4757
origin,NM,New Mexico,Legal,translation & interpretation,0.0208,2.08%,7.16%,0.0716
origin,NM,New Mexico,Legal,representation,0.0208,2.08%,14.89%,0.1489
origin,NM,New Mexico,Education,tutoring,0.0335,3.35%,3.85%,0.0385
origin,NM,New Mexico,Education,ged/high-school equivalency,0.0335,3.35%,7.71%,0.0771
origin,NM,New Mexico,Education,alternative education,0.0335,3.35%,2.28%,0.0228
origin,NM,New Mexico,Education,basic literacy,0.0335,3.35%,1.25%,0.0125
origin,NM,New Mexico,Education,more education,0.0335,3.35%,38.06%,0.3806
origin,NM,New Mexico,Education,supported employment,0.0335,3.35%,5.22%,0.0522
origin,NM,New Mexico,Education,screening & exams,0.0335,3.35%,2.39%,0.0239
origin,NM,New Mexico,Education,skills & training,0.0335,3.35%,21.57%,0.2157
origin,NM,New Mexico,Education,english as a second language (esl),0.0335,3.35%,5.18%,0.0518
origin,NM,New Mexico,Education,computer class,0.0335,3.35%,1.65%,0.0165
origin,NM,New Mexico,Education,specialized training,0.0335,3.35%,4.41%,0.0441
origin,NM,New Mexico,Education,help find school,0.0335,3.35%,2.95%,0.0295
origin,NM,New Mexico,Goods,clothes for school,0.057,5.7%,2.92%,0.0292
origin,NM,New Mexico,Goods,home goods,0.057,5.7%,6.53%,0.0653
origin,NM,New Mexico,Goods,baby clothes,0.057,5.7%,1.66%,0.0166
origin,NM,New Mexico,Goods,blankets & fans,0.057,5.7%,1.27%,0.0127
origin,NM,New Mexico,Goods,personal care items,0.057,5.7%,6.21%,0.0621
origin,NM,New Mexico,Goods,toys & gifts,0.057,5.7%,15.81%,0.1581
origin,NM,New Mexico,Goods,assistive technology,0.057,5.7%,2.45%,0.0245
origin,NM,New Mexico,Goods,personal safety,0.057,5.7%,2.92%,0.0292
origin,NM,New Mexico,Goods,diapers & formula,0.057,5.7%,6.78%,0.0678
origin,NM,New Mexico,Goods,furniture,0.057,5.7%,8.08%,0.0808
origin,NM,New Mexico,Goods,efficient appliances,0.057,5.7%,1.43%,0.0143
origin,NM,New Mexico,Goods,support & service animals,0.057,5.7%,4.09%,0.0409
origin,NM,New Mexico,Goods,clothing vouchers,0.057,5.7%,2.45%,0.0245
origin,NM,New Mexico,Goods,clothing,0.057,5.7%,24.09%,0.2409
origin,NM,New Mexico,Goods,baby supplies,0.057,5.7%,5.73%,0.0573
origin,NM,New Mexico,Goods,supplies for school,0.057,5.7%,2.46%,0.0246
origin,NM,New Mexico,Transit,help pay for transit,0.0581,5.81%,11.16%,0.1116
origin,NM,New Mexico,Transit,bus passes,0.0581,5.81%,4.86%,0.0486
origin,NM,New Mexico,Transit,transportation for healthcare,0.0581,5.81%,20.46%,0.2046
origin,NM,New Mexico,Transit,transportation,0.0581,5.81%,45.16%,0.4516
origin,NM,New Mexico,Transit,help pay for gas,0.0581,5.81%,14.31%,0.1431
origin,NM,New Mexico,Housing,help pay for utilities,0.2411,24.11%,15.99%,0.1599
origin,NM,New Mexico,Housing,help pay for internet or phone,0.2411,24.11%,3.64%,0.0364
origin,NM,New Mexico,Housing,help find housing,0.2411,24.11%,9.45%,0.0945
origin,NM,New Mexico,Housing,short-term housing,0.2411,24.11%,1.9%,0.019
origin,NM,New Mexico,Housing,long-term housing,0.2411,24.11%,2.98%,0.0298
origin,NM,New Mexico,Housing,help pay for housing,0.2411,24.11%,31.79%,0.3179
origin,NM,New Mexico,Housing,housing vouchers,0.2411,24.11%,7.83%,0.0783
origin,NM,New Mexico,Housing,temporary shelter,0.2411,24.11%,6.76%,0.0676
origin,NM,New Mexico,Housing,maintenance & repairs,0.2411,24.11%,4.64%,0.0464
origin,NM,New Mexico,Housing,residential housing,0.2411,24.11%,2.34%,0.0234
origin,NM,New Mexico,Housing,public housing,0.2411,24.11%,1.38%,0.0138
origin,NM,New Mexico,Housing,housing,0.2411,24.11%,1.83%,0.0183
origin,NM,New Mexico,Housing,efficiency upgrades,0.2411,24.11%,1.07%,0.0107
origin,NM,New Mexico,Work,interview training,0.0098,0.98%,1.32%,0.0132
origin,NM,New Mexico,Work,job placement,0.0098,0.98%,47.97%,0.4797
origin,NM,New Mexico,Work,help find work,0.0098,0.98%,41.93%,0.4193
