parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,NH,New Hampshire,Health,prescription assistance,0.1449,14.49%,2.34%,0.0234
origin,NH,New Hampshire,Health,sexual and reproductive health,0.1449,14.49%,1.59%,0.0159
origin,NH,New Hampshire,Health,end-of-life care,0.1449,14.49%,7.02%,0.0702
origin,NH,New Hampshire,Health,health education,0.1449,14.49%,8.82%,0.0882
origin,NH,New Hampshire,Health,medical supplies,0.1449,14.49%,4.87%,0.0487
origin,NH,New Hampshire,Health,addiction & recovery,0.1449,14.49%,3.46%,0.0346
origin,NH,New Hampshire,Health,community support services,0.1449,14.49%,10.53%,0.1053
origin,NH,New Hampshire,Health,dental care,0.1449,14.49%,3.85%,0.0385
origin,NH,New Hampshire,Health,mental health care,0.1449,14.49%,9.06%,0.0906
origin,NH,New Hampshire,Housing,long-term housing,0.1341,13.41%,3.42%,0.0342
origin,NH,New Hampshire,Housing,help pay for housing,0.1341,13.41%,25%,0.25
origin,NH,New Hampshire,Housing,help pay for utilities,0.1341,13.41%,8.97%,0.0897
origin,NH,New Hampshire,Housing,housing,0.1341,13.41%,2.6%,0.026
origin,NH,New Hampshire,Housing,maintenance & repairs,0.1341,13.41%,3.72%,0.0372
origin,NH,New Hampshire,Housing,help find housing,0.1341,13.41%,8.54%,0.0854
origin,NH,New Hampshire,Housing,housing advice,0.1341,13.41%,1.98%,0.0198
origin,NH,New Hampshire,Housing,public housing,0.1341,13.41%,1.44%,0.0144
origin,NH,New Hampshire,Housing,residential housing,0.1341,13.41%,7.59%,0.0759
origin,NH,New Hampshire,Housing,temporary shelter,0.1341,13.41%,15.54%,0.1554
origin,NH,New Hampshire,Housing,sober living,0.1341,13.41%,4.31%,0.0431
origin,NH,New Hampshire,Housing,short-term housing,0.1341,13.41%,3.13%,0.0313
origin,NH,New Hampshire,Housing,housing vouchers,0.1341,13.41%,3.83%,0.0383
origin,NH,New Hampshire,Housing,help pay for internet or phone,0.1341,13.41%,2.74%,0.0274
origin,NH,New Hampshire,Money,government benefits,0.0988,9.88%,6.67%,0.0667
origin,NH,New Hampshire,Money,emergency payments,0.0988,9.88%,2.28%,0.0228
origin,NH,New Hampshire,Money,help pay for school,0.0988,9.88%,4.2%,0.042
origin,NH,New Hampshire,Money,help pay for car,0.0988,9.88%,9.84%,0.0984
origin,NH,New Hampshire,Money,insurance,0.0988,9.88%,1.1%,0.011
origin,NH,New Hampshire,Money,help pay for childcare,0.0988,9.88%,2.75%,0.0275
origin,NH,New Hampshire,Money,financial education,0.0988,9.88%,4.1%,0.041
origin,NH,New Hampshire,Money,financial aid & loans,0.0988,9.88%,3.8%,0.038
origin,NH,New Hampshire,Money,tax preparation,0.0988,9.88%,2.24%,0.0224
origin,NH,New Hampshire,Money,personal loans,0.0988,9.88%,1.97%,0.0197
origin,NH,New Hampshire,Money,loans,0.0988,9.88%,1.19%,0.0119
origin,NH,New Hampshire,Money,help pay for work expenses,0.0988,9.88%,1.14%,0.0114
origin,NH,New Hampshire,Money,financial assistance,0.0988,9.88%,51.92%,0.5192
origin,NH,New Hampshire,Money,money,0.0988,9.88%,1.88%,0.0188
origin,NH,New Hampshire,Other,other,0.2437,24.37%,82.66%,0.8266
origin,NH,New Hampshire,Goods,diapers & formula,0.0446,4.46%,9.35%,0.0935
origin,NH,New Hampshire,Goods,clothing,0.0446,4.46%,31.36%,0.3136
origin,NH,New Hampshire,Goods,personal care items,0.0446,4.46%,1.62%,0.0162
origin,NH,New Hampshire,Goods,personal safety,0.0446,4.46%,3.13%,0.0313
origin,NH,New Hampshire,Goods,goods,0.0446,4.46%,3.04%,0.0304
origin,NH,New Hampshire,Goods,toys & gifts,0.0446,4.46%,13.27%,0.1327
origin,NH,New Hampshire,Goods,assistive technology,0.0446,4.46%,1.56%,0.0156
origin,NH,New Hampshire,Goods,furniture,0.0446,4.46%,7.8%,0.078
origin,NH,New Hampshire,Goods,baby clothes,0.0446,4.46%,1.74%,0.0174
origin,NH,New Hampshire,Goods,baby supplies,0.0446,4.46%,9.27%,0.0927
origin,NH,New Hampshire,Goods,home goods,0.0446,4.46%,8.55%,0.0855
origin,NH,New Hampshire,Goods,support & service animals,0.0446,4.46%,2.24%,0.0224
origin,NH,New Hampshire,Legal,advocacy & legal aid,0.0158,1.58%,50.43%,0.5043
origin,NH,New Hampshire,Legal,discrimination & civil rights,0.0158,1.58%,1.71%,0.0171
origin,NH,New Hampshire,Legal,translation & interpretation,0.0158,1.58%,10.11%,0.1011
origin,NH,New Hampshire,Legal,citizenship & immigration,0.0158,1.58%,5.72%,0.0572
origin,NH,New Hampshire,Legal,legal,0.0158,1.58%,5.83%,0.0583
origin,NH,New Hampshire,Legal,workplace rights,0.0158,1.58%,5.45%,0.0545
origin,NH,New Hampshire,Legal,representation,0.0158,1.58%,13.28%,0.1328
origin,NH,New Hampshire,Legal,mediation,0.0158,1.58%,4.36%,0.0436
origin,NH,New Hampshire,Education,ged/high-school equivalency,0.0422,4.22%,2.89%,0.0289
origin,NH,New Hampshire,Education,computer class,0.0422,4.22%,2.42%,0.0242
origin,NH,New Hampshire,Education,alternative education,0.0422,4.22%,2.91%,0.0291
origin,NH,New Hampshire,Education,screening & exams,0.0422,4.22%,2.85%,0.0285
origin,NH,New Hampshire,Education,supported employment,0.0422,4.22%,3.42%,0.0342
origin,NH,New Hampshire,Education,specialized training,0.0422,4.22%,1.89%,0.0189
origin,NH,New Hampshire,Education,english as a second language (esl),0.0422,4.22%,6.71%,0.0671
origin,NH,New Hampshire,Education,more education,0.0422,4.22%,42.9%,0.429
origin,NH,New Hampshire,Education,skills & training,0.0422,4.22%,26.08%,0.2608
origin,NH,New Hampshire,Education,education,0.0422,4.22%,2.52%,0.0252
origin,NH,New Hampshire,Education,help find school,0.0422,4.22%,1.79%,0.0179
origin,NH,New Hampshire,Work,resume development,0.0062,0.62%,2.42%,0.0242
origin,NH,New Hampshire,Work,work,0.0062,0.62%,18.98%,0.1898
origin,NH,New Hampshire,Work,employment,0.0062,0.62%,1.52%,0.0152
origin,NH,New Hampshire,Work,help find work,0.0062,0.62%,50.14%,0.5014
origin,NH,New Hampshire,Work,job placement,0.0062,0.62%,23.34%,0.2334
origin,NH,New Hampshire,Work,interview training,0.0062,0.62%,1.04%,0.0104
origin,NH,New Hampshire,Transit,transportation,0.0473,4.73%,54.66%,0.5466
origin,NH,New Hampshire,Transit,help pay for transit,0.0473,4.73%,10.88%,0.1088
origin,NH,New Hampshire,Transit,transit,0.0473,4.73%,2.18%,0.0218
origin,NH,New Hampshire,Transit,bus passes,0.0473,4.73%,4.06%,0.0406
origin,NH,New Hampshire,Transit,transportation for healthcare,0.0473,4.73%,18.83%,0.1883
origin,NH,New Hampshire,Transit,help pay for gas,0.0473,4.73%,7.13%,0.0713
origin,NH,New Hampshire,Food,emergency food,0.107,10.7%,5.47%,0.0547
origin,NH,New Hampshire,Food,meals,0.107,10.7%,8.26%,0.0826
origin,NH,New Hampshire,Food,food,0.107,10.7%,2.82%,0.0282
origin,NH,New Hampshire,Food,nutrition education,0.107,10.7%,4.74%,0.0474
origin,NH,New Hampshire,Food,help pay for food,0.107,10.7%,7.92%,0.0792
origin,NH,New Hampshire,Food,food pantry,0.107,10.7%,57.58%,0.5758
origin,NH,New Hampshire,Food,community gardens,0.107,10.7%,1.14%,0.0114
origin,NH,New Hampshire,Food,food delivery,0.107,10.7%,8.52%,0.0852
origin,NH,New Hampshire,Food,government food benefits,0.107,10.7%,3.03%,0.0303
"",NJ,New Jersey,origin,origin,0,"","",0
origin,NJ,New Jersey,Money,help pay for school,0.0619,6.19%,3.37%,0.0337
origin,NJ,New Jersey,Money,tax preparation,0.0619,6.19%,1.98%,0.0198
origin,NJ,New Jersey,Money,money,0.0619,6.19%,1.81%,0.0181
origin,NJ,New Jersey,Money,financial assistance,0.0619,6.19%,41.07%,0.4107
origin,NJ,New Jersey,Money,government benefits,0.0619,6.19%,4.94%,0.0494
origin,NJ,New Jersey,Money,help pay for work expenses,0.0619,6.19%,1.49%,0.0149
origin,NJ,New Jersey,Money,understand government programs,0.0619,6.19%,2.85%,0.0285
origin,NJ,New Jersey,Money,financial aid & loans,0.0619,6.19%,7.57%,0.0757
origin,NJ,New Jersey,Money,personal loans,0.0619,6.19%,5.54%,0.0554
origin,NJ,New Jersey,Money,financial education,0.0619,6.19%,2.14%,0.0214
origin,NJ,New Jersey,Money,financial,0.0619,6.19%,1.02%,0.0102
origin,NJ,New Jersey,Money,emergency payments,0.0619,6.19%,3.96%,0.0396
origin,NJ,New Jersey,Money,unemployment benefits,0.0619,6.19%,1.89%,0.0189
origin,NJ,New Jersey,Money,business loans,0.0619,6.19%,1.36%,0.0136
origin,NJ,New Jersey,Money,loans,0.0619,6.19%,1.07%,0.0107
origin,NJ,New Jersey,Money,help pay for car,0.0619,6.19%,8.01%,0.0801
origin,NJ,New Jersey,Money,help pay for childcare,0.0619,6.19%,3.88%,0.0388
origin,NJ,New Jersey,Care,navigating the system,0.0554,5.54%,6.76%,0.0676
origin,NJ,New Jersey,Care,animal welfare,0.0554,5.54%,4.2%,0.042
origin,NJ,New Jersey,Care,daytime care,0.0554,5.54%,2.38%,0.0238
origin,NJ,New Jersey,Care,adoption & foster care,0.0554,5.54%,1.48%,0.0148
origin,NJ,New Jersey,Care,peer support,0.0554,5.54%,1.16%,0.0116
origin,NJ,New Jersey,Care,recreation,0.0554,5.54%,3.29%,0.0329
origin,NJ,New Jersey,Care,day camp,0.0554,5.54%,2.18%,0.0218
origin,NJ,New Jersey,Care,residential care,0.0554,5.54%,1.91%,0.0191
origin,NJ,New Jersey,Care,mentoring,0.0554,5.54%,1.48%,0.0148
origin,NJ,New Jersey,Care,after school care,0.0554,5.54%,2.22%,0.0222
origin,NJ,New Jersey,Care,burial & funeral help,0.0554,5.54%,1.1%,0.011
origin,NJ,New Jersey,Care,physical safety,0.0554,5.54%,1.24%,0.0124
origin,NJ,New Jersey,Care,care,0.0554,5.54%,1.57%,0.0157
origin,NJ,New Jersey,Care,case management,0.0554,5.54%,1.72%,0.0172
origin,NJ,New Jersey,Care,childcare,0.0554,5.54%,3.5%,0.035
origin,NJ,New Jersey,Care,support groups,0.0554,5.54%,14.19%,0.1419
origin,NJ,New Jersey,Care,head start,0.0554,5.54%,2.56%,0.0256
origin,NJ,New Jersey,Care,support network,0.0554,5.54%,14.59%,0.1459
origin,NJ,New Jersey,Care,preschool,0.0554,5.54%,3.96%,0.0396
origin,NJ,New Jersey,Care,relief for caregivers,0.0554,5.54%,1.78%,0.0178
origin,NJ,New Jersey,Care,adult daycare,0.0554,5.54%,6.42%,0.0642
origin,NJ,New Jersey,Care,bereavement,0.0554,5.54%,7.23%,0.0723
origin,NJ,New Jersey,Care,government programs,0.0554,5.54%,1.07%,0.0107
origin,NJ,New Jersey,Food,emergency food,0.1199,11.99%,5.48%,0.0548
origin,NJ,New Jersey,Food,food delivery,0.1199,11.99%,10.03%,0.1003
origin,NJ,New Jersey,Food,food,0.1199,11.99%,2.23%,0.0223
origin,NJ,New Jersey,Food,new jersey wic,0.1199,11.99%,1.08%,0.0108
origin,NJ,New Jersey,Food,food pantry,0.1199,11.99%,58.83%,0.5883
origin,NJ,New Jersey,Food,government food benefits,0.1199,11.99%,5.07%,0.0507
origin,NJ,New Jersey,Food,help pay for food,0.1199,11.99%,5.74%,0.0574
origin,NJ,New Jersey,Food,nutrition education,0.1199,11.99%,1.75%,0.0175
origin,NJ,New Jersey,Food,meals,0.1199,11.99%,5.62%,0.0562
origin,NJ,New Jersey,Work,work,0.0104,1.04%,3.96%,0.0396
origin,NJ,New Jersey,Work,job placement,0.0104,1.04%,50.06%,0.5006
origin,NJ,New Jersey,Work,find a job,0.0104,1.04%,2.25%,0.0225
origin,NJ,New Jersey,Work,interview training,0.0104,1.04%,2.07%,0.0207
origin,NJ,New Jersey,Work,resume development,0.0104,1.04%,2.47%,0.0247
origin,NJ,New Jersey,Work,help find work,0.0104,1.04%,33.53%,0.3353
origin,NJ,New Jersey,Other,other,0.3452,34.52%,79.63%,0.7963
origin,NJ,New Jersey,Goods,diapers & formula,0.0429,4.29%,16.65%,0.1665
origin,NJ,New Jersey,Goods,assistive technology,0.0429,4.29%,1.79%,0.0179
origin,NJ,New Jersey,Goods,goods,0.0429,4.29%,1.03%,0.0103
origin,NJ,New Jersey,Goods,furniture,0.0429,4.29%,10.38%,0.1038
origin,NJ,New Jersey,Goods,books,0.0429,4.29%,1.05%,0.0105
origin,NJ,New Jersey,Goods,home goods,0.0429,4.29%,4.14%,0.0414
origin,NJ,New Jersey,Goods,personal safety,0.0429,4.29%,2.22%,0.0222
origin,NJ,New Jersey,Goods,supplies for school,0.0429,4.29%,2.36%,0.0236
origin,NJ,New Jersey,Goods,personal care items,0.0429,4.29%,2.64%,0.0264
origin,NJ,New Jersey,Goods,efficient appliances,0.0429,4.29%,1.26%,0.0126
origin,NJ,New Jersey,Goods,support & service animals,0.0429,4.29%,1.53%,0.0153
origin,NJ,New Jersey,Goods,toys & gifts,0.0429,4.29%,12.96%,0.1296
origin,NJ,New Jersey,Goods,baby supplies,0.0429,4.29%,8.76%,0.0876
origin,NJ,New Jersey,Goods,clothing,0.0429,4.29%,22.84%,0.2284
origin,NJ,New Jersey,Goods,baby clothes,0.0429,4.29%,2.66%,0.0266
origin,NJ,New Jersey,Housing,housing vouchers,0.1869,18.69%,6.28%,0.0628
origin,NJ,New Jersey,Housing,long-term housing,0.1869,18.69%,2.95%,0.0295
origin,NJ,New Jersey,Housing,sober living,0.1869,18.69%,1.34%,0.0134
origin,NJ,New Jersey,Housing,short-term housing,0.1869,18.69%,2.07%,0.0207
origin,NJ,New Jersey,Housing,maintenance & repairs,0.1869,18.69%,2.34%,0.0234
origin,NJ,New Jersey,Housing,help pay for utilities,0.1869,18.69%,8.72%,0.0872
origin,NJ,New Jersey,Housing,help find housing,0.1869,18.69%,11.12%,0.1112
origin,NJ,New Jersey,Housing,temporary shelter,0.1869,18.69%,17.48%,0.1748
origin,NJ,New Jersey,Housing,rent,0.1869,18.69%,1.08%,0.0108
origin,NJ,New Jersey,Housing,residential housing,0.1869,18.69%,2.49%,0.0249
origin,NJ,New Jersey,Housing,help pay for housing,0.1869,18.69%,25.21%,0.2521
origin,NJ,New Jersey,Housing,housing,0.1869,18.69%,2.86%,0.0286
origin,NJ,New Jersey,Housing,help pay for internet or phone,0.1869,18.69%,2.78%,0.0278
origin,NJ,New Jersey,Housing,public housing,0.1869,18.69%,2.73%,0.0273
origin,NJ,New Jersey,Legal,representation,0.0126,1.26%,16.07%,0.1607
origin,NJ,New Jersey,Legal,translation & interpretation,0.0126,1.26%,4.91%,0.0491
origin,NJ,New Jersey,Legal,identification recovery,0.0126,1.26%,2.2%,0.022
origin,NJ,New Jersey,Legal,legal services,0.0126,1.26%,1.45%,0.0145
origin,NJ,New Jersey,Legal,discrimination & civil rights,0.0126,1.26%,3.54%,0.0354
origin,NJ,New Jersey,Legal,legal,0.0126,1.26%,3.44%,0.0344
origin,NJ,New Jersey,Legal,advocacy & legal aid,0.0126,1.26%,24.15%,0.2415
origin,NJ,New Jersey,Legal,mediation,0.0126,1.26%,2.75%,0.0275
origin,NJ,New Jersey,Legal,citizenship & immigration,0.0126,1.26%,30.52%,0.3052
origin,NJ,New Jersey,Legal,workplace rights,0.0126,1.26%,4.26%,0.0426
origin,NJ,New Jersey,Legal,guardianship,0.0126,1.26%,1.76%,0.0176
origin,NJ,New Jersey,Health,addiction & recovery,0.0817,8.17%,1.84%,0.0184
origin,NJ,New Jersey,Health,medical care,0.0817,8.17%,6.21%,0.0621
origin,NJ,New Jersey,Health,vision care,0.0817,8.17%,1.84%,0.0184
origin,NJ,New Jersey,Health,health insurance,0.0817,8.17%,3.1%,0.031
origin,NJ,New Jersey,Health,community support services,0.0817,8.17%,4.26%,0.0426
origin,NJ,New Jersey,Health,outpatient treatment,0.0817,8.17%,2.37%,0.0237
origin,NJ,New Jersey,Health,help pay for healthcare,0.0817,8.17%,9.42%,0.0942
origin,NJ,New Jersey,Health,primary care,0.0817,8.17%,1.09%,0.0109
origin,NJ,New Jersey,Health,medical supplies,0.0817,8.17%,3.99%,0.0399
origin,NJ,New Jersey,Health,prescription assistance,0.0817,8.17%,4.28%,0.0428
origin,NJ,New Jersey,Health,anger management,0.0817,8.17%,1.19%,0.0119
origin,NJ,New Jersey,Health,in-home support,0.0817,8.17%,3.23%,0.0323
origin,NJ,New Jersey,Health,psychiatric emergency services,0.0817,8.17%,1.45%,0.0145
origin,NJ,New Jersey,Health,parenting education,0.0817,8.17%,1.3%,0.013
origin,NJ,New Jersey,Health,residential treatment,0.0817,8.17%,1.12%,0.0112
origin,NJ,New Jersey,Health,mental health care,0.0817,8.17%,6.25%,0.0625
origin,NJ,New Jersey,Health,dental care,0.0817,8.17%,4.63%,0.0463
origin,NJ,New Jersey,Health,disability benefits,0.0817,8.17%,2.59%,0.0259
origin,NJ,New Jersey,Health,end-of-life care,0.0817,8.17%,1.67%,0.0167
origin,NJ,New Jersey,Health,health,0.0817,8.17%,1.39%,0.0139
origin,NJ,New Jersey,Health,health education,0.0817,8.17%,3.82%,0.0382
origin,NJ,New Jersey,Health,individual counseling,0.0817,8.17%,1.92%,0.0192
origin,NJ,New Jersey,Health,exercise & fitness,0.0817,8.17%,1.75%,0.0175
origin,NJ,New Jersey,Health,counseling,0.0817,8.17%,2.05%,0.0205
origin,NJ,New Jersey,Education,tutoring,0.0416,4.16%,2.46%,0.0246
origin,NJ,New Jersey,Education,skills assessment,0.0416,4.16%,1.05%,0.0105
origin,NJ,New Jersey,Education,alternative education,0.0416,4.16%,1.77%,0.0177
origin,NJ,New Jersey,Education,basic literacy,0.0416,4.16%,1.45%,0.0145
origin,NJ,New Jersey,Education,skills & training,0.0416,4.16%,9.2%,0.092
origin,NJ,New Jersey,Education,ged/high-school equivalency,0.0416,4.16%,7.54%,0.0754
origin,NJ,New Jersey,Education,early childhood intervention,0.0416,4.16%,1.56%,0.0156
origin,NJ,New Jersey,Education,education,0.0416,4.16%,1.12%,0.0112
origin,NJ,New Jersey,Education,english as a second language (esl),0.0416,4.16%,36.55%,0.3655
origin,NJ,New Jersey,Education,supported employment,0.0416,4.16%,5.32%,0.0532
origin,NJ,New Jersey,Education,screening & exams,0.0416,4.16%,1.04%,0.0104
origin,NJ,New Jersey,Education,help find school,0.0416,4.16%,2.19%,0.0219
origin,NJ,New Jersey,Education,more education,0.0416,4.16%,9.58%,0.0958
origin,NJ,New Jersey,Education,specialized training,0.0416,4.16%,5.35%,0.0535
origin,NJ,New Jersey,Education,computer classes,0.0416,4.16%,1.14%,0.0114
origin,NJ,New Jersey,Education,computer class,0.0416,4.16%,5.01%,0.0501
origin,NJ,New Jersey,Education,special education,0.0416,4.16%,4.82%,0.0482
origin,NJ,New Jersey,Transit,help pay for gas,0.0416,4.16%,6.72%,0.0672
origin,NJ,New Jersey,Transit,transit,0.0416,4.16%,1.82%,0.0182
origin,NJ,New Jersey,Transit,transportation for school,0.0416,4.16%,1.17%,0.0117
origin,NJ,New Jersey,Transit,help pay for transit,0.0416,4.16%,8.47%,0.0847
origin,NJ,New Jersey,Transit,transportation for healthcare,0.0416,4.16%,24.18%,0.2418
origin,NJ,New Jersey,Transit,bus passes,0.0416,4.16%,10.23%,0.1023
origin,NJ,New Jersey,Transit,transportation,0.0416,4.16%,42.49%,0.4249
origin,NJ,New Jersey,Transit,car,0.0416,4.16%,1.61%,0.0161
"",NM,New Mexico,origin,origin,0,"","",0
origin,NM,New Mexico,Work,interview training,0.0079,0.79%,1.32%,0.0132
origin,NM,New Mexico,Work,job placement,0.0079,0.79%,47.97%,0.4797
origin,NM,New Mexico,Work,help find work,0.0079,0.79%,41.93%,0.4193
origin,NM,New Mexico,Work,job training,0.0079,0.79%,1.24%,0.0124
origin,NM,New Mexico,Work,resume development,0.0079,0.79%,4.09%,0.0409
origin,NM,New Mexico,Work,work,0.0079,0.79%,1.32%,0.0132
origin,NM,New Mexico,Food,food pantry,0.1183,11.83%,62.76%,0.6276
origin,NM,New Mexico,Food,emergency food,0.1183,11.83%,6.49%,0.0649
origin,NM,New Mexico,Food,meals,0.1183,11.83%,7.33%,0.0733
origin,NM,New Mexico,Food,government food benefits,0.1183,11.83%,4.26%,0.0426
origin,NM,New Mexico,Food,nutrition education,0.1183,11.83%,2.38%,0.0238
origin,NM,New Mexico,Food,help pay for food,0.1183,11.83%,5.57%,0.0557
origin,NM,New Mexico,Food,food delivery,0.1183,11.83%,8.62%,0.0862
origin,NM,New Mexico,Food,food,0.1183,11.83%,1.36%,0.0136
origin,NM,New Mexico,Legal,citizenship & immigration,0.0168,1.68%,15.42%,0.1542
origin,NM,New Mexico,Legal,legal,0.0168,1.68%,1.51%,0.0151
origin,NM,New Mexico,Legal,advocacy & legal aid,0.0168,1.68%,47.57%,0.4757
origin,NM,New Mexico,Legal,workplace rights,0.0168,1.68%,2.96%,0.0296
origin,NM,New Mexico,Legal,mediation,0.0168,1.68%,3.68%,0.0368
origin,NM,New Mexico,Legal,discrimination & civil rights,0.0168,1.68%,3.09%,0.0309
origin,NM,New Mexico,Legal,representation,0.0168,1.68%,14.89%,0.1489
origin,NM,New Mexico,Legal,translation & interpretation,0.0168,1.68%,7.16%,0.0716
origin,NM,New Mexico,Money,understand government programs,0.1183,11.83%,1.83%,0.0183
origin,NM,New Mexico,Money,financial education,0.1183,11.83%,2.44%,0.0244
origin,NM,New Mexico,Money,financial aid & loans,0.1183,11.83%,4.34%,0.0434
origin,NM,New Mexico,Money,emergency payments,0.1183,11.83%,4.01%,0.0401
origin,NM,New Mexico,Money,financial assistance,0.1183,11.83%,57.97%,0.5797
origin,NM,New Mexico,Money,help pay for car,0.1183,11.83%,9.48%,0.0948
origin,NM,New Mexico,Money,tax preparation,0.1183,11.83%,1.11%,0.0111
origin,NM,New Mexico,Money,personal loans,0.1183,11.83%,2.46%,0.0246
origin,NM,New Mexico,Money,help pay for school,0.1183,11.83%,3.69%,0.0369
origin,NM,New Mexico,Money,help pay for childcare,0.1183,11.83%,1.14%,0.0114
origin,NM,New Mexico,Money,government benefits,0.1183,11.83%,5.03%,0.0503
origin,NM,New Mexico,Health,vision care,0.1008,10.08%,3.4%,0.034
origin,NM,New Mexico,Health,in-home support,0.1008,10.08%,2.45%,0.0245
origin,NM,New Mexico,Health,sexual and reproductive health,0.1008,10.08%,1.59%,0.0159
origin,NM,New Mexico,Health,dental care,0.1008,10.08%,3.96%,0.0396
origin,NM,New Mexico,Health,health education,0.1008,10.08%,7.24%,0.0724
origin,NM,New Mexico,Health,disability benefits,0.1008,10.08%,3.24%,0.0324
origin,NM,New Mexico,Health,prescription assistance,0.1008,10.08%,2.77%,0.0277
origin,NM,New Mexico,Health,health insurance,0.1008,10.08%,1.46%,0.0146
origin,NM,New Mexico,Health,end-of-life care,0.1008,10.08%,3.73%,0.0373
origin,NM,New Mexico,Health,mental health care,0.1008,10.08%,7.03%,0.0703
origin,NM,New Mexico,Health,addiction & recovery,0.1008,10.08%,2.79%,0.0279
origin,NM,New Mexico,Health,medical supplies,0.1008,10.08%,6.19%,0.0619
origin,NM,New Mexico,Health,medical care,0.1008,10.08%,10.7%,0.107
